#,Total Threads,Physical Memory Wired,Physical Memory Active,Physical Memory Inactive,Physical Memory Used,Physical Memory Free,VM Size,Page Ins,Page Outs,Swap Used,Net Packets In,Net Bytes In,Net Packets Out,Net Bytes Out,Net Packets In Per Second,Net Packets Out Per Second,Net Bytes In Per Second,Net Bytes Out Per Second,Disk Read Ops,Disk Bytes Read,Disk Write Ops,Disk Bytes Written,Disk Read Ops Per Second,Disk Write Ops Per Second,Disk Bytes Read Per Second,Disk Bytes Written Per Second,% Total Load,% User Load,% System Load,% Nice Load
0,344,101715968,106213376,80871424,288800768,42164224,28869943296,205414400,1466368,0,76688,139448395,31343,115370091,<null>,<null>,<null>,<null>,57575,899342336,15242,1641340928,<null>,<null>,<null>,<null>,40.5774231,40.5774231,0,0
911,303,80801792,110759936,56004608,247566336,33439744,28354469888,207642624,1757184,0,94592,189547230,40268,162416560,15,9,49622,49538,58312,907091968,20382,3329458176,0,0,0,0,6.730769157,6.730769157,0,0
912,302,94928896,108785664,56004608,259719168,22167552,28371955712,207642624,1757184,0,94607,189600168,40278,162468210,14,9,50849,49612,58312,907091968,20385,3331821568,0,2,0,2270145,40.21062279,40.21062279,0,0
913,302,86478848,109998080,56004608,252481536,21946368,28374020096,207642624,1757184,0,94622,189651941,40288,162519312,14,9,49629,48986,58312,907091968,20385,3331821568,0,0,0,0,10.9935894,10.9935894,0,0
914,302,81113088,110882816,56033280,248029184,22044672,28374175744,207642624,1757184,0,94647,189714310,40298,162571327,24,9,59935,49985,58312,907091968,20392,3338911744,0,6,0,6813553,37.26661682,37.26661682,0,0
915,302,84332544,109998080,56037376,250368000,19259392,28380213248,207642624,1757184,0,94660,189765656,40308,162622429,12,9,48976,48743,58312,907091968,20392,3338911744,0,0,0,0,18.5040431,18.5040431,0,0
916,303,81117184,110944256,56037376,248098816,18792448,28380745728,207642624,1757184,0,94675,189817139,40318,162673516,14,9,49421,49041,58312,907091968,20392,3338911744,0,0,0,0,3.388723075,3.388723075,0,0
917,303,87236608,109723648,56037376,252997632,21856256,28375625728,207642624,1757184,0,94688,189868466,40328,162724599,12,9,49299,49064,58312,907091968,20392,3338911744,0,0,0,0,25.48077011,25.48077011,0,0
918,299,93667328,108908544,56049664,258625536,24473600,28367642624,207642624,1757184,0,94700,189919705,40338,162776185,11,9,48920,49251,58312,907091968,20392,3338911744,0,0,0,0,26.19047642,26.19047642,0,0
919,299,93519872,108945408,56049664,258514944,22601728,28369186816,207642624,1757184,0,94716,189972377,40348,162827338,15,9,50519,49062,58312,907091968,20395,3341275136,0,2,0,2266809,30.28846169,30.28846169,0,0
920,295,81104896,110882816,56049664,248037376,22290432,28367740928,207642624,1757184,0,94734,190027403,40358,162879172,17,9,52814,49750,58312,907091968,20401,3346001920,0,5,0,4536831,33.33333397,33.33333397,0,0
921,295,83406848,110010368,56049664,249466880,24145920,28365824000,207642624,1757184,0,94749,190079189,40366,162930162,14,7,49762,48997,58312,907091968,20404,3348365312,0,2,0,2271046,13.94230843,13.94230843,0,0
922,295,84094976,109735936,56049664,249880576,28061696,28358098944,207642624,1757184,0,94775,190132084,40376,162981262,24,9,50802,49078,58312,907091968,20404,3348365312,0,0,0,0,28.01530933,28.01530933,0,0
923,296,84307968,109686784,56049664,250044416,25997312,28361039872,207642624,1757184,0,94796,190193966,40386,163033332,20,9,59469,50039,58312,907091968,20407,3350728704,0,2,0,2271251,27.88461494,27.88461494,0,0
924,296,83927040,109928448,56049664,249905152,27553792,28359524352,207642624,1757184,0,94807,190245232,40394,163084322,10,7,48974,48711,58312,907091968,20413,3355455488,0,5,0,4515521,21.4285717,21.4285717,0,0
925,296,103133184,108761088,56049664,267943936,6639616,28388970496,207642624,1757184,0,94827,190301716,40402,163136075,19,7,54315,49765,58312,907091968,20416,3357818880,0,2,0,2272645,51.97410965,51.97410965,0,0
926,296,81195008,111165440,56049664,248410112,10219520,28400660480,207642624,1757184,0,94839,190352970,40412,163187711,11,9,47893,48250,58312,907091968,20416,3357818880,0,0,0,0,15.85429764,15.85429764,0,0
927,295,83038208,110157824,56078336,249274368,9109504,28400947200,207642624,1757184,0,94875,190426996,40422,163239524,34,9,70848,49588,58312,907091968,20422,3362545664,0,5,0,4523892,37.33516502,37.33516502,0,0
928,296,84488192,110288896,56078336,250855424,8265728,28406390784,207642624,1757184,0,94890,190478496,40432,163290628,14,9,49438,49058,58312,907091968,20425,3364909056,0,2,0,2268794,21.03937817,21.03937817,0,0
929,295,88203264,110018560,56131584,254353408,15007744,28384886784,207642624,1757184,0,94905,190530232,40442,163341730,14,9,49744,49135,58312,907091968,20464,3365433344,0,37,0,504110,32.41691685,32.41691685,0,0
930,294,93626368,109178880,56131584,258936832,11313152,28395864064,207642624,1757184,0,94952,190626108,40452,163394717,44,9,91619,50634,58312,907091968,20465,3365457920,0,0,0,23484,31.55677605,31.55677605,0,0
931,294,99160064,107835392,55754752,262750208,11747328,28402376704,207642624,1757184,0,94965,190677448,40462,163445813,12,9,48057,47828,58312,907091968,20469,3367907328,0,3,0,2292785,34.57943726,34.57943726,0,0
932,294,80539648,109953024,55754752,246247424,17678336,28390834176,207642624,1757184,0,94978,190728794,40472,163496915,12,9,49307,49073,58312,907091968,20469,3367907328,0,0,0,0,6.7032969,6.7032969,0,0
933,293,81514496,109449216,55754752,246718464,22990848,28379508736,207642624,1757184,0,94992,190781288,40482,163548598,13,9,50344,49567,58312,907091968,20501,3375247360,0,30,0,7039535,33.17307663,33.17307663,0,0
934,292,84365312,108818432,55754752,248938496,22630400,28379406336,207642624,1757184,0,95005,190832634,40492,163599700,12,9,49347,49112,58312,907091968,20501,3375247360,0,0,0,0,22.45421219,22.45421219,0,0
935,294,84037632,108810240,55758848,248606720,27983872,28370120704,207642624,1757184,0,95030,190896732,40502,163651770,23,9,61416,49892,58312,907091968,20501,3375247360,0,0,0,0,15.47330093,15.47330093,0,0
936,295,83415040,108969984,55758848,248143872,28459008,28370219008,207642624,1757184,0,95051,190948790,40512,163702857,19,9,49316,48396,58312,907091968,20509,3382337536,0,7,0,6716834,36.32075596,36.32075596,0,0
937,299,92520448,108195840,55762944,256479232,23568384,28379521024,207642624,1757184,0,95072,191004853,40522,163754722,20,9,53832,49801,58312,907091968,20512,3384700928,0,2,0,2269363,43.2692318,43.2692318,0,0
938,299,91033600,108892160,55767040,255692800,24387584,28378869760,207642624,1757184,0,95091,191056623,40532,163805824,18,9,49434,48796,58312,907091968,20512,3384700928,0,0,0,0,21.51556873,21.51556873,0,0
939,304,80510976,111443968,55783424,247738368,21528576,28384329728,207642624,1757184,0,95119,191116028,40540,163862382,26,7,57169,54429,58313,907096064,20516,3387244544,0,3,3941,2447886,29.32692337,29.32692337,0,0
940,304,83329024,110559232,55787520,249675776,22175744,28386336768,207642624,1757184,0,95134,191167501,40550,163913491,14,9,49028,48681,58313,907096064,20521,3391971328,0,4,0,4502269,28.91734123,28.91734123,0,0
941,304,83419136,108470272,55808000,247697408,28295168,28375805952,207642624,1757184,0,95149,191218999,40560,163964593,14,9,49286,48907,58313,907096064,20521,3391971328,0,0,0,0,28.18223476,28.18223476,0,0
942,304,91451392,107802624,55820288,255074304,21790720,28385275904,207642624,1757184,0,95172,191277361,40570,164016575,22,9,56078,49948,58313,907096064,20524,3394334720,0,2,0,2270920,43.04518318,43.04518318,0,0
943,303,84086784,111656960,55824384,251568128,23130112,28382879744,207642624,1757184,0,95186,191328735,40580,164067677,13,9,48947,48688,58313,907096064,20524,3394334720,0,0,0,0,19.89667511,19.89667511,0,0
944,308,83771392,111607808,55836672,251215872,20393984,28388052992,207642624,1757184,0,95204,191384323,40590,164119496,17,9,53412,49791,58314,907100160,20524,3394334720,0,0,3935,0,21.15384674,21.15384674,0,0
945,309,84852736,111226880,55836672,251916288,20029440,28391792640,207642624,1757184,0,95218,191436226,40598,164170478,13,7,49830,48946,58314,907100160,20533,3401424896,0,8,0,6807088,34.6153841,34.6153841,0,0
946,309,83742720,111022080,55861248,250626048,25030656,28381835264,207642624,1757184,0,95233,191487940,40608,164221580,14,9,49692,49104,58314,907100160,20533,3401424896,0,0,0,0,28.36538506,28.36538506,0,0
947,308,80523264,112046080,55861248,248430592,24854528,28381138944,207642624,1757184,0,95249,191539483,40618,164272667,15,9,49529,49090,58314,907100160,20533,3401424896,0,0,0,0,6.25,6.25,0,0
948,304,84000768,111013888,55865344,250880000,25210880,28376797184,207642624,1757184,0,95274,191603788,40628,164324733,23,9,61675,49937,58314,907100160,20533,3401424896,0,0,0,0,11.02564096,11.02564096,0,0
949,300,83427328,111181824,56107008,250716160,31739904,28362694656,207642624,1757184,0,95285,191655383,40638,164375818,10,9,48812,48329,58314,907100160,20548,3409108992,0,14,0,7269666,40.2740345,40.2740345,0,0
950,301,97566720,109887488,56115200,263569408,18989056,28384034816,207642624,1757184,0,95302,191708594,40648,164427551,16,9,50861,49448,58314,907100160,20551,3411472384,0,2,0,2259048,44.01099014,44.01099014,0,0
951,301,80535552,112185344,56115200,248836096,20852736,28385062912,207642624,1757184,0,95314,191759848,40658,164478653,11,9,48239,48096,58314,907100160,20551,3411472384,0,0,0,0,10.77852249,10.77852249,0,0
952,302,82178048,111300608,56115200,249593856,21004288,28386463744,207642624,1757184,0,95331,191815743,40668,164530404,16,9,53686,49706,58314,907100160,20554,3413835776,0,2,0,2270019,18.6721611,18.6721611,0,0
953,302,83722240,111370240,56115200,251207680,18866176,28388364288,207642624,1757184,0,95363,191886430,40678,164582244,30,9,67821,49738,58314,907100160,20560,3418562560,0,5,0,4535177,36.2210598,36.2210598,0,0
954,301,84193280,111022080,56143872,251359232,27533312,28371304448,207675392,1757184,0,95382,191939943,40688,164633854,17,9,49590,47827,58315,907104256,20604,3419029504,0,40,3795,432720,42.80893135,42.80893135,0,0
955,301,93921280,110026752,56188928,260136960,21635072,28383248384,207675392,1757184,0,95397,191992550,40698,164685528,14,9,50191,49301,58338,907214848,20606,3421392896,21,1,105513,2254863,42.45282936,42.45282936,0,0
956,325,80539648,112185344,56188928,248913920,18640896,28398538752,207675392,1757184,0,95431,192063472,40708,164737773,32,9,68122,50182,58338,907214848,20606,3421392896,0,0,0,0,15.86538506,15.86538506,0,0
957,324,82993152,111738880,56246272,250978304,18681856,28400832512,207675392,1757184,0,95444,192114845,40716,164788750,12,7,49367,48986,58338,907214848,20635,3428700160,0,27,0,7021967,42.43838596,42.43838596,0,0
958,324,83312640,111022080,56344576,250679296,23580672,28391309312,207675392,1757184,0,95462,192166555,40726,164839852,17,9,49446,48865,58343,907235328,20661,3429150720,4,24,19583,430838,36.44230843,36.44230843,0,0
959,324,83714048,111017984,56352768,251084800,22011904,28392886272,207675392,1757184,0,95486,192229754,40736,164891884,23,9,60719,49990,58343,907235328,20661,3429150720,0,0,0,0,15.76923084,15.76923084,0,0
960,324,83243008,111169536,56352768,250765312,23769088,28391256064,207675392,1757184,0,95500,192281177,40746,164942971,13,9,49044,48723,58343,907235328,20669,3436240896,0,7,0,6762190,32.08791161,32.08791161,0,0
961,323,92295168,110424064,56352768,259072000,24276992,28385955840,207675392,1757184,0,95514,192333792,40756,164994638,13,9,50529,49619,58343,907235328,20695,3438862336,0,24,0,2517550,34.88553143,34.88553143,0,0
962,324,83058688,111689728,56352768,251101184,26591232,28385435648,207675392,1757184,0,95530,192385533,40766,165045740,15,9,48858,48254,58343,907235328,20695,3438862336,0,0,0,0,18.98023367,18.98023367,0,0
963,321,82010112,111247360,56352768,249610240,25194496,28385034240,207675392,1757184,0,95552,192447660,40776,165097823,21,9,59589,49955,58343,907235328,20700,3443589120,0,4,0,4533746,31.4285717,31.4285717,0,0
964,323,86810624,111243264,56360960,254414848,23126016,28390957056,207675392,1757184,0,95571,192499646,40786,165148925,18,9,49596,48752,58343,907235328,20703,3445952512,0,2,0,2254742,43.2692318,43.2692318,0,0
965,298,83177472,111083520,56377344,250638336,29306880,28366446592,207675392,1757184,0,95588,192551374,40796,165200027,16,9,49398,48800,58343,907235328,20703,3445952512,0,0,0,0,19.52380991,19.52380991,0,0
966,304,94507008,109899776,56377344,260784128,24707072,28376244224,207675392,1757184,0,95605,192604504,40806,165251679,16,9,51032,49612,58343,907235328,20706,3448315904,0,2,0,2270082,39.90384674,39.90384674,0,0
967,304,85835776,111288320,56381440,253505536,24604672,28376543232,207675392,1757184,0,95626,192659324,40816,165303579,20,9,52543,49744,58343,907235328,20706,3448315904,0,0,0,0,14.33608055,14.33608055,0,0
968,303,83103744,111300608,56381440,250785792,25620480,28376797184,207675392,1757184,0,95641,192710807,40826,165354666,14,9,48913,48537,58343,907235328,20714,3455406080,0,7,0,6736323,38.5714283,38.5714283,0,0
969,303,85073920,111280128,56381440,252735488,24616960,28377370624,207675392,1757184,0,95652,192762001,40836,165405768,10,9,49187,49099,58343,907235328,20714,3455406080,0,0,0,0,13.37912083,13.37912083,0,0
970,303,83177472,111083520,56381440,250642432,29614080,28369092608,207675392,1757184,0,95670,192813716,40846,165456853,17,9,49519,48915,58343,907235328,20714,3455406080,0,0,0,0,19.65201426,19.65201426,0,0
971,306,82784256,111415296,56381440,250580992,26927104,28370616320,207675392,1757184,0,95692,192865804,40856,165508385,21,9,50057,49523,58343,907235328,20714,3455406080,0,0,0,0,16.44937563,16.44937563,0,0
972,308,80285696,112050176,56381440,248717312,27013120,28371681280,207675392,1757184,0,95706,192917441,40866,165559470,13,9,49591,49061,58343,907235328,20714,3455406080,0,0,0,0,6.236708641,6.236708641,0,0
973,306,80285696,112050176,56381440,248717312,27086848,28370616320,207675392,1757184,0,95726,192969873,40876,165610553,19,9,50349,49053,58343,907235328,20714,3455406080,0,0,0,0,8.17307663,8.17307663,0,0
974,301,93782016,109948928,56381440,260112384,19337216,28382154752,207675392,1757184,0,95739,193022048,40886,165662205,12,9,50115,49613,58343,907235328,20714,3455406080,0,0,0,0,40.38461494,40.38461494,0,0
975,300,80306176,112115712,56381440,248803328,19361792,28381388800,207675392,1757184,0,95753,193073793,40894,165713180,13,7,49384,48650,58343,907235328,20714,3455406080,0,0,0,0,8.571428537,8.571428537,0,0
976,301,83013632,111620096,56381440,251015168,18989056,28382097408,207675392,1757184,0,95766,193125345,40902,165764153,12,7,49549,48993,58343,907235328,20714,3455406080,0,0,0,0,11.05769205,11.05769205,0,0
977,301,85213184,111108096,56381440,252702720,22749184,28376174592,207675392,1757184,0,95780,193176798,40912,165815238,13,9,49182,48831,58343,907235328,20714,3455406080,0,0,0,0,23.07692242,23.07692242,0,0
978,301,93822976,109948928,56381440,260153344,21237760,28378161152,207675392,1757184,0,95802,193230360,40922,165866892,21,9,51436,49603,58343,907235328,20714,3455406080,0,0,0,0,38.57142925,38.57142925,0,0
979,301,80297984,112115712,56381440,248795136,18739200,28380422144,207675392,1757184,0,95822,193283905,40930,165918534,19,7,51118,49302,58343,907235328,20717,3457769472,0,2,0,2256303,20.95238113,20.95238113,0,0
980,299,84770816,111226880,56434688,252432384,19189760,28377919488,207675392,1757184,0,95838,193335593,40940,165969636,15,9,49375,48815,58349,907264000,20723,3462496256,5,5,27389,4515331,34.61538601,34.61538601,0,0
981,296,83419136,108519424,56438784,248377344,28585984,28363247616,207675392,1757184,0,95853,193387088,40950,166020745,14,9,48982,48615,58349,907264000,20723,3462496256,0,0,0,0,22.3809514,22.3809514,0,0
982,297,81907712,108630016,56446976,246984704,26472448,28366262272,207675392,1757184,0,95888,193457593,40960,166073011,33,9,67793,50256,58349,907264000,20723,3462496256,0,0,0,0,24.8992672,24.8992672,0,0
983,304,84979712,108617728,56475648,250073088,25571328,28370505728,207675392,1757184,0,95913,193510902,40970,166124667,23,9,50975,49394,58349,907264000,20731,3467235328,0,7,0,4531618,47.33516502,47.33516502,0,0
984,304,91246592,107982848,56475648,255705088,23678976,28374892544,207675392,1757184,0,95930,193562800,40980,166175769,16,9,49341,48584,58349,907264000,20731,3467235328,0,0,0,0,31.4285717,31.4285717,0,0
985,304,80289792,109518848,56479744,246288384,21561344,28377403392,207675392,1757184,0,95958,193627686,40990,166227853,26,9,62344,50044,58349,907264000,20737,3471962112,0,5,0,4541674,30.76923084,30.76923084,0,0
986,304,86556672,108400640,56487936,251445248,20234240,28381437952,207675392,1757184,0,95972,193679124,41000,166278955,13,9,49134,48813,58349,907264000,20740,3474325504,0,2,0,2257553,37.1428566,37.1428566,0,0
987,304,83103744,108486656,56492032,248082432,26402816,28369178624,207675392,1757184,0,95987,193730654,41010,166330057,14,9,49366,48956,58349,907264000,20780,3474907136,0,38,0,557217,22.11538506,22.11538506,0,0
988,302,101462016,107352064,56492032,265306112,13377536,28388794368,207675392,1757184,0,96003,193783089,41020,166381726,15,9,50351,49616,58349,907264000,20780,3474907136,0,0,0,0,35.57692242,35.57692242,0,0
989,300,80302080,110968832,56492032,247762944,18575360,28381413376,207675392,1757184,0,96012,193834156,41028,166432701,8,7,48738,48651,58349,907264000,20780,3474907136,0,0,0,0,13.27942514,13.27942514,0,0
990,293,80306176,110968832,56500224,247775232,15777792,28380196864,207675392,1757184,0,96036,193898481,41038,166484785,23,9,61770,50015,58349,907264000,20786,3481731072,0,5,0,6552894,33.82654858,33.82654858,0,0
991,293,86605824,109993984,56500224,253100032,17489920,28379787264,207675392,1757184,0,96057,193951468,41048,166535887,20,9,50906,49095,58349,907264000,20788,3481997312,0,1,0,255787,34.02014732,34.02014732,0,0
992,290,83095552,109944832,56520704,249561088,23674880,28365430784,207675392,1757184,0,96077,194005201,41058,166586989,19,9,51439,48920,58349,907264000,20788,3481997312,0,0,0,0,20.19230747,20.19230747,0,0
993,294,83755008,109842432,56520704,250118144,21602304,28370411520,207675392,1757184,0,96105,194071959,41068,166639056,26,9,64161,50042,58349,907264000,20788,3481997312,0,0,0,0,22.11538506,22.11538506,0,0
994,299,84578304,110092288,56537088,251207680,25763840,28367151104,207679488,1757184,0,96143,194136881,41078,166691510,36,9,61740,49883,58353,907333632,20815,3486953472,3,25,66219,4713262,34.065588,34.065588,0,0
995,300,83054592,110497792,56537088,250089472,25608192,28365979648,207679488,1757184,0,96159,194188528,41088,166742627,15,9,49609,49100,58353,907333632,20815,3486953472,0,0,0,0,14.36813116,14.36813116,0,0
996,300,91553792,109318144,56553472,257425408,22417408,28373413888,207679488,1757184,0,96183,194241712,41098,166794281,22,9,50742,49282,58353,907333632,20815,3486953472,0,0,0,0,36.05769157,36.05769157,0,0
997,300,80285696,110972928,56569856,247828480,20013056,28375941120,207679488,1757184,0,96205,194294373,41108,166845969,21,9,50606,49671,58355,907341824,20846,3492003840,1,29,7872,4853346,30.76923084,30.76923084,0,0
998,303,81981440,110108672,56578048,248668160,21225472,28376182784,207679488,1757184,0,96227,194352064,41118,166902557,20,9,54969,53918,58355,907341824,20848,3494367232,0,1,0,2251894,18.95777225,18.95777225,0,0
999,304,83324928,109916160,56602624,249843712,25120768,28369985536,207679488,1757184,0,96250,194404812,41128,166955021,22,9,50675,50402,58355,907341824,20848,3494367232,0,0,0,0,26.92307568,26.92307568,0,0
1000,304,94244864,108744704,56602624,259592192,19365888,28377821184,207679488,1757184,0,96267,194458301,41138,167007242,16,9,51397,50179,58355,907341824,20848,3494367232,0,0,0,0,37.5,37.5,0,0
1001,304,82989056,110497792,56602624,250089472,22110208,28375789568,207679488,1757184,0,96279,194509860,41146,167058217,11,7,49399,48840,58355,907341824,20848,3494367232,0,0,0,0,10.95238113,10.95238113,0,0
1002,304,81469440,110534656,56602624,248606720,21430272,28376657920,207679488,1757184,0,96296,194561847,41156,167109903,16,9,49913,49624,58355,907341824,20877,3501674496,0,27,0,7015848,33.27109814,33.27109814,0,0
1003,312,84054016,110059520,56610816,250724352,20492288,28381356032,207679488,1757184,0,96314,194613557,41166,167161005,16,9,48754,48181,58355,907341824,20877,3501674496,0,0,0,0,22.08164406,22.08164406,0,0
1004,311,83255296,109985792,56619008,249860096,24588288,28373753856,207679488,1757184,0,96335,194666302,41176,167212092,20,9,50572,48982,58355,907341824,20877,3501674496,0,0,0,0,13.46153831,13.46153831,0,0
1005,311,80314368,110915584,56619008,247848960,24748032,28373753856,207679488,1757184,0,96351,194717932,41186,167263179,15,9,49598,49077,58355,907341824,20877,3501674496,0,0,0,0,6.250000179,6.250000179,0,0
1006,311,80314368,110915584,56619008,247848960,24899584,28373753856,207679488,1757184,0,96369,194770207,41196,167314264,17,9,50230,49087,58355,907341824,20877,3501674496,0,0,0,0,6.717033148,6.717033148,0,0
1007,304,82427904,110321664,56623104,249372672,24662016,28370018304,207679488,1757184,0,96384,194821752,41206,167365349,14,9,49508,49067,58355,907341824,20877,3501674496,0,0,0,0,11.07636344,11.07636344,0,0
1008,303,80314368,110907392,56623104,247844864,24735744,28369485824,207679488,1757184,0,96401,194873486,41216,167416434,16,9,49719,49095,58355,907341824,20877,3501674496,0,0,0,0,5.723443687,5.723443687,0,0
1009,304,80314368,110907392,56623104,247844864,24793088,28370018304,207679488,1757184,0,96419,194925496,41226,167467517,17,9,49911,49021,58355,907341824,20877,3501674496,0,0,0,0,5.330470264,5.330470264,0,0
1010,304,80314368,110907392,56623104,247844864,24428544,28370018304,207679488,1757184,0,96438,194977463,41236,167518600,18,9,49914,49065,58355,907341824,20877,3501674496,0,0,0,0,6.666666269,6.666666269,0,0
1011,300,80314368,110907392,56623104,247844864,24608768,28367888384,207679488,1757184,0,96450,195029222,41244,167569573,11,7,49697,48942,58355,907341824,20877,3501674496,0,0,0,0,6.282673836,6.282673836,0,0
1012,296,85880832,109821952,56623104,252325888,25010176,28363194368,207679488,1757184,0,96476,195083130,41254,167621154,24,9,51816,49579,58355,907341824,20877,3501674496,0,0,0,0,16.87933397,16.87933397,0,0
1013,296,100335616,108879872,56631296,265846784,12865536,28387999744,207679488,1757184,0,96504,195144838,41264,167673069,26,9,58599,49300,58355,907341824,20879,3504037888,0,1,0,2244347,41.76549816,41.76549816,0,0
1014,325,80400384,111001600,56631296,248033280,12324864,28404043776,207679488,1757184,0,96530,195199270,41274,167724770,24,9,52083,49470,58355,907341824,20883,3508498432,0,3,0,4268095,25.71428585,25.71428585,0,0
1015,325,81784832,110170112,56631296,248586240,14196736,28402425856,207679488,1757184,0,96547,195252917,41282,167775760,16,7,51415,48868,58355,907341824,20888,3511128064,0,4,0,2520233,14.90384674,14.90384674,0,0
1016,324,82165760,109899776,56631296,248696832,15937536,28398051328,207679488,1757184,0,96562,195304445,41292,167826860,14,9,49455,49044,58355,907341824,20918,3511730176,0,28,0,577890,9.5650177,9.5650177,0,0
1017,324,84107264,109682688,56639488,250429440,18989056,28392525824,207679488,1757184,0,96574,195355808,41300,167877848,11,7,49312,48952,58355,907341824,20918,3511730176,0,0,0,0,23.55769348,23.55769348,0,0
1018,323,101539840,107462656,56639488,265641984,15482880,28396126208,207679488,1757184,0,96590,195411088,41308,167929585,15,7,53088,49686,58355,907341824,20920,3514093568,0,1,0,2269707,44.71153831,44.71153831,0,0
1019,323,80388096,110637056,56651776,247676928,15507456,28396310528,207679488,1757184,0,96613,195469591,41316,167981372,22,7,56079,49641,58355,907341824,20926,3518820352,0,5,0,4530955,29.63369942,29.63369942,0,0
1020,324,83378176,109785088,56672256,249835520,15183872,28400029696,207683584,1757184,0,96635,195523365,41326,168032915,21,9,51391,49259,58356,907460608,20951,3521425408,0,23,113520,2489624,27.40384674,27.40384674,0,0
1021,324,86208512,109580288,56672256,252461056,14680064,28400148480,207683584,1757184,0,96651,195574932,41336,168084026,15,9,49527,49089,58356,907460608,20951,3521425408,0,0,0,0,22.85714245,22.85714245,0,0
1022,324,92094464,109035520,56680448,257810432,15007744,28396867584,207683584,1757184,0,96680,195636064,41346,168136007,27,9,58392,49651,58356,907460608,20953,3523788800,0,1,0,2257477,43.26922989,43.26922989,0,0
1023,300,80408576,110641152,56680448,247730176,15822848,28385910784,207683584,1757184,0,96697,195687714,41356,168187109,16,9,49244,48722,58356,907460608,20953,3523788800,0,0,0,0,16.60377359,16.60377359,0,0
1024,299,80412672,110641152,56680448,247734272,13574144,28387872768,207683584,1757184,0,96710,195739368,41366,168238927,12,9,49561,49718,58356,907460608,20978,3528724480,0,23,0,4735709,27.40384579,27.40384579,0,0
1025,299,81801216,109809664,56680448,248291328,15650816,28386267136,207683584,1757184,0,96727,195790986,41376,168290029,16,9,49328,48835,58356,907460608,20981,3531108352,0,2,0,2278149,16.82692337,16.82692337,0,0
1026,299,83881984,109592576,56680448,250155008,18173952,28380819456,207683584,1757184,0,96743,195842725,41384,168341019,15,7,49688,48969,58356,907460608,20981,3531108352,0,0,0,0,23.4157505,23.4157505,0,0
1027,299,82501632,109969408,56680448,249151488,19017728,28380123136,207683584,1757184,0,96758,195894739,41392,168391994,14,7,49999,49000,58356,907460608,20981,3531108352,0,0,0,0,7.174908638,7.174908638,0,0
1028,303,83255296,109715456,56680448,249651200,18624512,28379189248,207683584,1757184,0,96789,195955522,41402,168444375,29,9,58113,50080,58356,907460608,21012,3538440192,0,29,0,7009843,41.14468956,41.14468956,0,0
1029,303,80359424,110555136,56680448,247595008,22712320,28374929408,207683584,1757184,0,96803,196007000,41410,168495365,13,7,49431,48962,58356,907460608,21012,3538440192,0,0,0,0,6.730769396,6.730769396,0,0
1030,302,95887360,108552192,56688640,261128192,12288000,28396916736,207683584,1757184,0,96820,196059864,41418,168546901,16,7,50811,49535,58356,907460608,21014,3540803584,0,1,0,2271642,46.13962173,46.13962173,0,0
1031,300,80424960,110641152,56692736,247758848,9314304,28396294144,207683584,1757184,0,96837,196111868,41428,168598597,16,9,49850,49555,58356,907460608,21017,3543166976,0,2,0,2265530,22.02496529,22.02496529,0,0
1032,300,81772544,109809664,56692736,248274944,21815296,28374528000,207683584,1757184,0,96851,196163314,41436,168649587,13,7,49354,48916,58356,907460608,21023,3547893760,0,5,0,4534598,15.80128241,15.80128241,0,0
1033,300,83984384,108650496,56692736,249327616,22634496,28373848064,207683584,1757184,0,96870,196215332,41446,168700689,18,9,50011,49130,58356,907460608,21023,3547893760,0,0,0,0,15.86222839,15.86222839,0,0
1034,300,83968000,108515328,56696832,249180160,24576000,28369059840,207683584,1757184,0,96891,196267293,41456,168751776,20,9,49899,49059,58356,907460608,21023,3547893760,0,0,0,0,17.30769253,17.30769253,0,0
1035,300,91848704,107466752,56696832,256012288,23334912,28372484096,207683584,1757184,0,96911,196320757,41466,168803428,19,9,51031,49301,58356,907460608,21026,3550257152,0,2,0,2255859,40.47619057,40.47619057,0,0
1036,300,80367616,109555712,56696832,246620160,21143552,28374978560,207683584,1757184,0,96929,196372789,41476,168855124,17,9,50018,49695,58356,907460608,21028,3552620544,0,1,0,2271913,22.95787621,22.95787621,0,0
1037,299,84070400,108650496,56696832,249417728,22401024,28373368832,207683584,1757184,0,96944,196424562,41486,168906226,14,9,49740,49095,58356,907460608,21033,3557347328,0,4,0,4541207,23.23562336,23.23562336,0,0
1038,295,83132416,108568576,56696832,248397824,25509888,28365508608,207683584,1757184,0,96958,196476246,41494,168957216,13,7,49511,48846,58356,907460608,21033,3557347328,0,0,0,0,17.1840663,17.1840663,0,0
1039,295,81981440,108638208,56696832,247316480,23306240,28367908864,207683584,1757184,0,96981,196536663,41504,169009223,22,9,58031,49953,58356,907460608,21040,3564019712,0,6,0,6408980,37.01922989,37.01922989,0,0
1040,295,82526208,109088768,56696832,248311808,26779648,28361326592,207683584,1757184,0,97013,196605461,41514,169061220,30,9,66043,49914,58356,907460608,21042,3564437504,0,1,0,401062,18.39525795,18.39525795,0,0
1041,296,101273600,107642880,56700928,265617408,13135872,28390928384,207683584,1757184,0,97037,196672668,41524,169112588,22,9,63401,48459,58356,907460608,21045,3566800896,0,2,0,2229567,47.19626236,47.19626236,0,0
