phoneType,iosVersion,embedMod,mem,duration,networkType,methodName,cpu
"iPhone4,1",7.0.2,0,31,64,1,conn_sync,28
"iPhone4,1",7.0.2,0,32,23,1,conn_sync,50
"iPhone4,1",7.0.2,0,32,116,1,conn_sync,46
"iPhone4,1",7.0.2,0,32,141,1,conn_sync,7
"iPhone4,1",7.0.2,0,32,50,1,conn_sync,50
"iPhone4,1",7.0.2,0,32,49,1,conn_sync,20
"iPhone4,1",7.0.2,0,32,56,1,conn_sync,50
"iPhone4,1",7.0.2,0,32,86,1,conn_sync,44
"iPhone4,1",7.0.2,0,31,41,1,conn_sync,75
"iPhone4,1",7.0.2,0,31,30,1,conn_sync,66
"iPhone4,1",7.0.2,0,31,45,1,conn_sync,60
"iPhone4,1",7.0.2,0,30,52,1,conn_sync,50
"iPhone4,1",7.0.2,0,30,28,1,conn_sync,66
"iPhone4,1",7.0.2,0,30,66,1,conn_sync,66
"iPhone4,1",7.0.2,0,29,69,1,conn_sync,57
"iPhone4,1",7.0.2,0,29,44,1,conn_sync,60
"iPhone4,1",7.0.2,0,28,44,1,conn_sync,60
"iPhone4,1",7.0.2,0,27,136,1,conn_sync,50
"iPhone4,1",7.0.2,0,27,37,1,conn_sync,75
"iPhone4,1",7.0.2,0,26,70,1,conn_sync,57
"iPhone4,1",7.0.2,0,26,42,1,conn_sync,40
"iPhone4,1",7.0.2,0,26,44,1,conn_sync,50
"iPhone4,1",7.0.2,0,26,30,1,conn_sync,66
"iPhone4,1",7.0.2,0,26,39,1,conn_sync,60
"iPhone4,1",7.0.2,0,26,32,1,conn_sync,66
"iPhone4,1",7.0.2,0,25,48,1,conn_sync,60
"iPhone4,1",7.0.2,0,25,81,1,conn_sync,37
"iPhone4,1",7.0.2,0,25,80,1,conn_sync,44
"iPhone4,1",7.0.2,0,23,427,1,conn_sync,23
"iPhone4,1",7.0.2,0,23,165,1,conn_sync,17
"iPhone4,1",7.0.2,0,23,32,1,conn_sync,50
"iPhone4,1",7.0.2,0,23,73,1,conn_sync,28
"iPhone4,1",7.0.2,0,23,46,1,conn_sync,25
"iPhone4,1",7.0.2,0,23,41,1,conn_sync,40
"iPhone4,1",7.0.2,0,23,51,1,conn_sync,40
"iPhone4,1",7.0.2,0,23,69,1,conn_sync,28
"iPhone4,1",7.0.2,0,24,35,1,conn_sync,25
"iPhone4,1",7.0.2,0,24,52,1,conn_sync,40
"iPhone4,1",7.0.2,0,24,43,1,conn_sync,40
"iPhone4,1",7.0.2,0,24,107,1,conn_sync,18
"iPhone4,1",7.0.2,0,24,77,1,conn_sync,25
"iPhone4,1",7.0.2,0,24,62,1,conn_sync,42
"iPhone4,1",7.0.2,0,24,52,1,conn_sync,20
"iPhone4,1",7.0.2,0,24,60,1,conn_sync,33
"iPhone4,1",7.0.2,0,24,33,1,conn_sync,50
"iPhone4,1",7.0.2,0,24,36,1,conn_sync,50
"iPhone4,1",7.0.2,0,24,33,1,conn_sync,33
"iPhone4,1",7.0.2,0,24,66,1,conn_sync,28
"iPhone4,1",7.0.2,0,25,40,1,conn_sync,50
"iPhone4,1",7.0.2,0,25,22,1,conn_sync,50
"iPhone4,1",7.0.2,0,25,37,1,conn_sync,50
"iPhone4,1",7.0.2,0,25,44,1,conn_sync,40
"iPhone4,1",7.0.2,0,25,55,1,conn_sync,50
"iPhone4,1",7.0.2,0,25,36,1,conn_sync,50
"iPhone4,1",7.0.2,0,25,29,1,conn_sync,33
"iPhone4,1",7.0.2,0,25,42,1,conn_sync,50
"iPhone4,1",7.0.2,0,25,50,1,conn_sync,20
"iPhone4,1",7.0.2,0,25,29,1,conn_sync,50
"iPhone4,1",7.0.2,0,25,68,1,conn_sync,16
"iPhone4,1",7.0.2,0,26,36,1,conn_sync,40
"iPhone4,1",7.0.2,0,26,38,1,conn_sync,33
"iPhone4,1",7.0.2,0,26,31,1,conn_sync,50
"iPhone4,1",7.0.2,0,26,38,1,conn_sync,50
"iPhone4,1",7.0.2,0,26,27,1,conn_sync,33
"iPhone4,1",7.0.2,0,26,38,1,conn_sync,50
"iPhone4,1",7.0.2,0,26,35,1,conn_sync,50
"iPhone4,1",7.0.2,0,26,56,1,conn_sync,60
"iPhone4,1",7.0.2,0,26,48,1,conn_sync,40
"iPhone4,1",7.0.2,0,26,30,1,conn_sync,50
"iPhone4,1",7.0.2,0,26,61,1,conn_sync,33
"iPhone4,1",7.0.2,0,26,78,1,conn_sync,25
"iPhone4,1",7.0.2,0,27,88,1,conn_sync,33
"iPhone4,1",7.0.2,0,27,40,1,conn_sync,50
"iPhone4,1",7.0.2,0,27,88,1,conn_sync,33
"iPhone4,1",7.0.2,0,27,47,1,conn_sync,80
"iPhone4,1",7.0.2,0,27,49,1,conn_sync,60
"iPhone4,1",7.0.2,0,27,49,1,conn_sync,50
"iPhone4,1",7.0.2,0,27,58,1,conn_sync,83
"iPhone4,1",7.0.2,0,27,92,1,conn_sync,50
"iPhone4,1",7.0.2,0,27,52,1,conn_sync,60
"iPhone4,1",7.0.2,0,27,46,1,conn_sync,80
"iPhone4,1",7.0.2,0,27,42,1,conn_sync,75
"iPhone4,1",7.0.2,0,27,101,1,conn_sync,36
"iPhone4,1",7.0.2,0,28,77,1,conn_sync,37
"iPhone4,1",7.0.2,0,28,41,1,conn_sync,50
"iPhone4,1",7.0.2,0,28,44,1,conn_sync,25
"iPhone4,1",7.0.2,0,28,66,1,conn_sync,28
"iPhone4,1",7.0.2,0,28,42,1,conn_sync,40
"iPhone4,1",7.0.2,0,28,39,1,conn_sync,50
"iPhone4,1",7.0.2,0,28,40,1,conn_sync,40
"iPhone4,1",7.0.2,0,28,62,1,conn_sync,33
"iPhone4,1",7.0.2,0,28,65,1,conn_sync,33
"iPhone4,1",7.0.2,0,28,58,1,conn_sync,33
"iPhone4,1",7.0.2,0,28,36,1,conn_sync,50
"iPhone4,1",7.0.2,0,29,47,1,conn_sync,33
"iPhone4,1",7.0.2,0,29,39,1,conn_sync,50
"iPhone4,1",7.0.2,0,29,77,1,conn_sync,25
"iPhone4,1",7.0.2,0,29,47,1,conn_sync,40
"iPhone4,1",7.0.2,0,29,36,1,conn_sync,50
"iPhone4,1",7.0.2,0,29,39,1,conn_sync,50
"iPhone4,1",7.0.2,0,29,75,1,conn_sync,28
"iPhone4,1",7.0.2,0,29,99,1,conn_sync,30
"iPhone4,1",7.0.2,0,29,126,1,conn_sync,15
"iPhone4,1",7.0.2,0,29,109,1,conn_sync,18
"iPhone4,1",7.0.2,0,29,65,1,conn_sync,28
"iPhone4,1",7.0.2,0,29,25,1,conn_sync,66
"iPhone4,1",7.0.2,0,30,35,1,conn_sync,50
"iPhone4,1",7.0.2,0,30,34,1,conn_sync,33
"iPhone4,1",7.0.2,0,30,25,1,conn_sync,33
"iPhone4,1",7.0.2,0,30,55,1,conn_sync,33
"iPhone4,1",7.0.2,0,30,32,1,conn_sync,50
"iPhone4,1",7.0.2,0,30,32,1,conn_sync,50
"iPhone4,1",7.0.2,0,30,42,1,conn_sync,40
"iPhone4,1",7.0.2,0,30,51,1,conn_sync,20
"iPhone4,1",7.0.2,0,30,47,1,conn_sync,40
"iPhone4,1",7.0.2,0,30,39,1,conn_sync,40
"iPhone4,1",7.0.2,0,30,43,1,conn_sync,50
"iPhone4,1",7.0.2,0,30,32,1,conn_sync,66
"iPhone4,1",7.0.2,0,31,93,1,conn_sync,20
"iPhone4,1",7.0.2,0,31,80,1,conn_sync,25
"iPhone4,1",7.0.2,0,31,25,1,conn_sync,66
"iPhone4,1",7.0.2,0,31,36,1,conn_sync,50
"iPhone4,1",7.0.2,0,31,46,1,conn_sync,25
"iPhone4,1",7.0.2,0,31,38,1,conn_sync,50
"iPhone4,1",7.0.2,0,31,29,1,conn_sync,50
"iPhone4,1",7.0.2,0,31,30,1,conn_sync,66
"iPhone4,1",7.0.2,0,31,34,1,conn_sync,33
"iPhone4,1",7.0.2,0,31,33,1,conn_sync,50
"iPhone4,1",7.0.2,0,31,37,1,conn_sync,50
"iPhone4,1",7.0.2,0,31,100,1,conn_sync,20
"iPhone4,1",7.0.2,0,32,320,1,conn_sync,12
"iPhone4,1",7.0.2,0,32,287,1,conn_sync,13
"iPhone4,1",7.0.2,0,32,45,1,conn_sync,40
"iPhone4,1",7.0.2,0,32,53,1,conn_sync,40
"iPhone4,1",7.0.2,0,32,64,1,conn_sync,33
"iPhone4,1",7.0.2,0,32,34,1,conn_sync,25
"iPhone4,1",7.0.2,0,32,41,1,conn_sync,50
"iPhone4,1",7.0.2,0,32,54,1,conn_sync,20
"iPhone4,1",7.0.2,0,32,188,1,conn_sync,15
"iPhone4,1",7.0.2,0,32,41,1,conn_sync,25
"iPhone4,1",7.0.2,0,32,74,1,conn_sync,12
"iPhone4,1",7.0.2,0,33,45,1,conn_sync,40
"iPhone4,1",7.0.2,0,33,198,1,conn_sync,15
"iPhone4,1",7.0.2,0,33,50,1,conn_sync,20
"iPhone4,1",7.0.2,0,33,34,1,conn_sync,66
"iPhone4,1",7.0.2,0,33,66,1,conn_sync,28
"iPhone4,1",7.0.2,0,33,96,1,conn_sync,20
"iPhone4,1",7.0.2,0,33,115,1,conn_sync,16
"iPhone4,1",7.0.2,0,33,188,1,conn_sync,10
"iPhone4,1",7.0.2,0,33,102,1,conn_sync,18
"iPhone4,1",7.0.2,0,33,45,1,conn_sync,25
"iPhone4,1",7.0.2,0,33,78,1,conn_sync,25
"iPhone4,1",7.0.2,0,33,62,1,conn_sync,33
"iPhone4,1",7.0.2,0,34,54,1,conn_sync,33
"iPhone4,1",7.0.2,0,34,53,1,conn_sync,33
"iPhone4,1",7.0.2,0,34,66,1,conn_sync,28
"iPhone4,1",7.0.2,0,34,67,1,conn_sync,28
"iPhone4,1",7.0.2,0,34,88,1,conn_sync,22
"iPhone4,1",7.0.2,0,34,83,1,conn_sync,22
"iPhone4,1",7.0.2,0,34,94,1,conn_sync,33
"iPhone4,1",7.0.2,0,34,119,1,conn_sync,16
"iPhone4,1",7.0.2,0,34,69,1,conn_sync,42
"iPhone4,1",7.0.2,0,34,31,1,conn_sync,33
"iPhone4,1",7.0.2,0,35,69,1,conn_sync,37
"iPhone4,1",7.0.2,0,35,28,1,conn_sync,66
"iPhone4,1",7.0.2,0,35,50,1,conn_sync,40
"iPhone4,1",7.0.2,0,35,46,1,conn_sync,40
"iPhone4,1",7.0.2,0,35,38,1,conn_sync,50
"iPhone4,1",7.0.2,0,35,42,1,conn_sync,40
"iPhone4,1",7.0.2,0,35,31,1,conn_sync,50
"iPhone4,1",7.0.2,0,34,85,1,conn_sync,50
"iPhone4,1",7.0.2,0,34,29,1,conn_sync,66
"iPhone4,1",7.0.2,0,33,130,1,conn_sync,46
"iPhone4,1",7.0.2,0,33,26,1,conn_sync,66
"iPhone4,1",7.0.2,0,33,25,1,conn_sync,66
"iPhone4,1",7.0.2,0,32,66,1,conn_sync,28
"iPhone4,1",7.0.2,0,32,39,1,conn_sync,75
