#,Total Threads,Physical Memory Wired,Physical Memory Active,Physical Memory Inactive,Physical Memory Used,Physical Memory Free,VM Size,Page Ins,Page Outs,Swap Used,Net Packets In,Net Bytes In,Net Packets Out,Net Bytes Out,Net Packets In Per Second,Net Packets Out Per Second,Net Bytes In Per Second,Net Bytes Out Per Second,Disk Read Ops,Disk Bytes Read,Disk Write Ops,Disk Bytes Written,Disk Read Ops Per Second,Disk Write Ops Per Second,Disk Bytes Read Per Second,Disk Bytes Written Per Second,% Total Load,% User Load,% System Load,% Nice Load
0,345,100671488,98471936,64405504,263548928,57352192,29696737280,370655232,8462336,0,281125,654988657,138381,597801915,<null>,<null>,<null>,<null>,156154,1995931648,79477,17925910528,<null>,<null>,<null>,<null>,44.80015945,44.80015945,0,0
902,303,87343104,105426944,53342208,246112256,29118464,29541277696,372174848,8974336,0,296923,706017058,147538,646056990,18,7,59681,51750,156572,2000498688,83538,19462410240,0,0,0,0,21.5064106,21.5064106,0,0
903,303,86958080,105635840,53342208,245936128,31113216,29539782656,372174848,8974336,0,296943,706072996,147548,646110069,19,9,53626,50885,156572,2000498688,83566,19470036992,0,26,0,7311628,23.66038036,23.66038036,0,0
904,326,104865792,104443904,53350400,262660096,15302656,29577560064,372174848,8974336,0,296982,706159019,147558,646164058,37,9,82545,51806,156572,2000498688,83569,19472506880,0,2,0,2370038,44.76190567,44.76190567,0,0
905,327,90693632,105631744,53350400,249675776,10309632,29592805376,372174848,8974336,0,296999,706212945,147568,646217154,15,9,50671,49891,156572,2000498688,83569,19472506880,0,0,0,0,15.0370307,15.0370307,0,0
906,328,85123072,106041344,53350400,244514816,17657856,29579923456,372174848,8974336,0,297018,706267014,147578,646270827,18,9,51829,51449,156572,2000498688,83578,19479916544,0,8,0,7102698,30.40982056,30.40982056,0,0
907,328,87326720,105459712,53350400,246136832,22523904,29569626112,372174848,8974336,0,297033,706320504,147588,646323921,14,9,51285,50905,156572,2000498688,83578,19479916544,0,0,0,0,23.48901033,23.48901033,0,0
908,329,84176896,106418176,53350400,243945472,30101504,29554634752,372174848,8974336,0,297048,706373947,147598,646377000,14,9,51280,50931,156572,2000498688,83578,19479916544,0,0,0,0,6.680402279,6.680402279,0,0
909,329,97894400,104394752,53358592,255647744,21004288,29565628416,372174848,8974336,0,297082,706450846,147608,646431302,32,9,73756,52083,156572,2000498688,83581,19482386432,0,2,0,2368963,39.90384674,39.90384674,0,0
910,330,89939968,105631744,53358592,248930304,20000768,29574959104,372174848,8974336,0,297095,706504186,147618,646484398,12,9,50711,50479,156572,2000498688,83581,19482386432,0,0,0,0,16.98113203,16.98113203,0,0
911,330,84230144,106504192,53358592,244092928,20303872,29575016448,372174848,8974336,0,297108,706557509,147628,646537477,12,9,51170,50936,156572,2000498688,83583,19482443776,0,1,0,55029,6.25,6.25,0,0
912,330,84213760,106504192,53358592,244076544,20766720,29570777088,372174848,8974336,0,297122,706611223,147638,646591159,13,9,51538,51507,156572,2000498688,83588,19487383552,0,4,0,4739671,29.00952244,29.00952244,0,0
913,330,87691264,105459712,53358592,246509568,27181056,29559332864,372174848,8974336,0,297134,706664469,147648,646644253,11,9,51086,50940,156572,2000498688,83590,19489853440,0,1,0,2369704,27.70146465,27.70146465,0,0
914,303,84180992,106418176,53358592,243957760,30621696,29539827712,372174848,8974336,0,297144,706717563,147658,646697347,9,9,50977,50977,156572,2000498688,83590,19489853440,0,0,0,0,5.746337175,5.746337175,0,0
915,303,87224320,105426944,53358592,246009856,33161216,29535571968,372174848,8974336,0,297160,706776824,147668,646751069,15,9,56885,51568,156572,2000498688,83590,19489853440,0,0,0,0,12.90293026,12.90293026,0,0
916,304,86929408,105607168,53358592,245895168,33357824,29533741056,372174848,8974336,0,297177,706834135,147678,646804410,16,9,55038,51225,156572,2000498688,83598,19497263104,0,7,0,7115850,34.13461494,34.13461494,0,0
917,302,86392832,105754624,53358592,245506048,36225024,29530312704,372174848,8974336,0,297191,706887803,147688,646857584,13,9,51528,51054,156572,2000498688,83598,19497263104,0,0,0,0,11.05769229,11.05769229,0,0
918,302,84144128,106409984,53358592,243912704,39006208,29525069824,372174848,8974336,0,297210,706941860,147698,646910661,18,9,51896,50955,156572,2000498688,83598,19497263104,0,0,0,0,7.174908638,7.174908638,0,0
919,301,96296960,104828928,53358592,254484480,27820032,29539868672,372174848,8974336,0,297226,706996345,147708,646964301,15,9,52332,51521,156572,2000498688,83601,19499732992,0,2,0,2372321,36.89320374,36.89320374,0,0
920,300,89673728,105631744,53358592,248664064,28168192,29543538688,372174848,8974336,0,297245,707050325,147718,647017395,17,9,50984,50147,156572,2000498688,83601,19499732992,0,0,0,0,15.56603765,15.56603765,0,0
921,304,84189184,106532864,53358592,244080640,25706496,29548269568,372174848,8974336,0,297265,707105356,147728,647071272,19,9,52799,51692,156572,2000498688,83609,19506769920,0,7,0,6751593,30.6089735,30.6089735,0,0
922,305,85725184,105660416,53358592,244744192,27455488,29547569152,372174848,8974336,0,297279,707158722,147738,647124366,13,9,51210,50949,156572,2000498688,83610,19507142656,0,0,0,357681,8.598900795,8.598900795,0,0
923,305,84180992,106545152,53358592,244084736,27582464,29547569152,372174848,8974336,0,297293,707212088,147746,647177340,13,7,51254,50878,156572,2000498688,83610,19507142656,0,0,0,0,3.365384519,3.365384519,0,0
924,305,88047616,105385984,53358592,246792192,30175232,29542436864,372174848,8974336,0,297316,707266415,147756,647230415,22,9,52162,50960,156572,2000498688,83610,19507142656,0,0,0,0,23.85988998,23.85988998,0,0
925,309,93847552,104902656,53358592,252108800,29257728,29544886272,372174848,8974336,0,297335,707321627,147766,647284278,17,9,52106,50833,156572,2000498688,83644,19507609600,0,32,0,440677,27.98742008,27.98742008,0,0
926,308,93716480,105111552,53358592,252186624,30900224,29542703104,372174848,8974336,0,297352,707375544,147776,647337372,15,9,49845,49084,156572,2000498688,83646,19510079488,0,1,0,2283387,26.70319366,26.70319366,0,0
927,308,83918848,106532864,53358592,243810304,28516352,29545320448,372174848,8974336,0,297377,707439890,147786,647391396,23,9,61711,51812,156572,2000498688,83652,19515019264,0,5,0,4737549,31.24999905,31.24999905,0,0
928,308,87154688,105648128,53358592,246161408,29552640,29546164224,372174848,8974336,0,297391,707493471,147796,647444490,13,9,51423,50955,156572,2000498688,83655,19517489152,0,2,0,2370417,19.71153831,19.71153831,0,0
929,308,86843392,105431040,53358592,245633024,34824192,29535506432,372174848,8974336,0,297406,707547209,147806,647497584,14,9,51513,50896,156572,2000498688,83655,19517489152,0,0,0,0,30.47619057,30.47619057,0,0
930,309,87130112,105336832,53358592,245825536,32342016,29538549760,372174848,8974336,0,297427,707610962,147816,647551646,20,9,61226,51919,156572,2000498688,83677,19520167936,0,21,0,2572639,28.01997757,28.01997757,0,0
931,309,86757376,105570304,53362688,245690368,34566144,29536980992,372174848,8974336,0,297442,707664773,147826,647604740,14,9,51066,50386,156572,2000498688,83682,19525107712,0,4,0,4687838,18.49505901,18.49505901,0,0
932,309,98676736,104321024,53362688,256360448,32231424,29541552128,372174848,8974336,0,297454,707717987,147836,647658333,11,9,51056,51419,156572,2000498688,83682,19525107712,0,0,0,0,30.67307663,30.67307663,0,0
933,309,89755648,105365504,53362688,248483840,29904896,29543972864,372174848,8974336,0,297468,707771370,147846,647711989,13,9,51162,51424,156572,2000498688,83682,19525107712,0,0,0,0,12.49999976,12.49999976,0,0
934,309,85659648,105586688,53374976,244621312,28811264,29544849408,372174848,8974336,0,297510,707857968,147856,647766998,40,9,82509,52411,156572,2000498688,83688,19530047488,0,5,0,4706556,35.39835167,35.39835167,0,0
935,308,89325568,105603072,53383168,248311808,27750400,29549080576,372174848,8974336,0,297523,707911308,147866,647820094,12,9,50795,50562,156572,2000498688,83694,19534987264,0,5,0,4704118,30.80862522,30.80862522,0,0
936,308,90984448,105373696,53387264,249745408,30449664,29536608256,372174848,8974336,0,297543,707965815,147876,647873188,19,9,52322,50966,156572,2000498688,83694,19534987264,0,0,0,0,29.15750885,29.15750885,0,0
937,308,96428032,104468480,53387264,254283776,31113216,29541437440,372174848,8974336,0,297590,708063618,147886,647928218,45,9,93774,52763,156572,2000498688,83694,19534987264,0,0,0,0,25.87454224,25.87454224,0,0
938,308,101093376,104591360,53387264,259072000,23986176,29556252672,372174848,8974336,0,297611,708117853,147896,647981299,19,9,51099,50012,156572,2000498688,83697,19537457152,0,2,0,2327110,39.62264061,39.62264061,0,0
939,309,83955712,106520576,53387264,243863552,24104960,29556785152,372174848,8974336,0,297627,708171403,147906,648034393,15,9,51392,50954,156572,2000498688,83697,19537457152,0,0,0,0,6.680402279,6.680402279,0,0
940,308,84963328,106016768,53411840,244391936,23998464,29557317632,372174848,8974336,0,297645,708226163,147916,648088070,17,9,52512,51473,156572,2000498688,83706,19544936448,0,8,0,7172293,33.31777573,33.31777573,0,0
941,309,87814144,105385984,53411840,246611968,23146496,29558259712,372174848,8974336,0,297661,708279777,147926,648141164,15,9,51487,50988,156572,2000498688,83706,19544936448,0,0,0,0,21.63461494,21.63461494,0,0
942,308,87429120,105377792,53411840,246218752,26247168,29552037888,372174848,8974336,0,297685,708345428,147936,648195160,23,9,62930,51758,156572,2000498688,83706,19544936448,0,0,0,0,14.28571367,14.28571367,0,0
943,305,86888448,105529344,53415936,245833728,28524544,29545365504,372174848,8974336,0,297701,708399360,147946,648248305,15,9,51426,50676,156572,2000498688,83714,19552346112,0,7,0,7065462,39.19871807,39.19871807,0,0
944,305,98500608,104394752,53415936,256311296,25944064,29548662784,372174848,8974336,0,297722,708457383,147956,648302162,20,9,55661,51665,156572,2000498688,83717,19554816000,0,2,0,2369369,42.6236248,42.6236248,0,0
945,306,87105536,107532288,53415936,248053760,19312640,29563355136,372174848,8974336,0,297739,708510929,147966,648355256,16,9,50591,50164,156572,2000498688,83717,19554816000,0,0,0,0,18.39622688,18.39622688,0,0
946,306,83984384,108023808,53415936,245424128,16601088,29565956096,372174848,8974336,0,297758,708567786,147976,648409133,18,9,54577,51716,156572,2000498688,83717,19554816000,0,0,0,0,15.89805841,15.89805841,0,0
947,306,87162880,107081728,53415936,247660544,17420288,29566795776,372174848,8974336,0,297774,708621607,147984,648462098,15,7,51608,50787,156572,2000498688,83726,19562225664,0,8,0,7105075,33.80952454,33.80952454,0,0
948,306,86900736,106921984,53415936,247238656,21729280,29558951936,372174848,8974336,0,297788,708674973,147994,648515192,13,9,51066,50806,156572,2000498688,83726,19562225664,0,0,0,0,28.36538601,28.36538601,0,0
949,305,94978048,106319872,53415936,254713856,15269888,29567205376,372174848,8974336,0,297808,708734800,148004,648569034,19,9,57448,51701,156572,2000498688,83729,19564695552,0,2,0,2371710,41.62088013,41.62088013,0,0
950,303,93626368,108810240,53415936,255852544,16596992,29564407808,372174848,8974336,0,297825,708789147,148014,648622128,16,9,51266,50084,156572,2000498688,83729,19564695552,0,0,0,0,20.28301811,20.28301811,0,0
951,302,83988480,110620672,53415936,248025088,13897728,29566476288,372174848,8974336,0,297837,708842346,148024,648675741,11,9,51040,51437,156572,2000498688,83729,19564695552,0,0,0,0,14.93185234,14.93185234,0,0
952,309,85835776,109604864,53415936,248856576,13590528,29570940928,372174848,8974336,0,297860,708900306,148034,648729550,22,9,55650,51665,156572,2000498688,83735,19569635328,0,5,0,4742961,31.08516407,31.08516407,0,0
953,312,86999040,109465600,53415936,249880576,18812928,29564964864,372174848,8974336,0,297874,708953736,148044,648782644,13,9,51280,50958,156572,2000498688,83738,19572105216,0,2,0,2370529,38.71794987,38.71794987,0,0
954,311,83992576,110505984,53415936,247914496,18944000,29564268544,372174848,8974336,0,297887,709007042,148054,648835738,12,9,51116,50913,156572,2000498688,83779,19572674560,0,39,0,545959,8.173077106,8.173077106,0,0
955,312,87547904,109465600,53415936,250429440,20615168,29560135680,372174848,8974336,0,297900,709061792,148064,648889349,12,9,52539,51446,156572,2000498688,83779,19572674560,0,0,0,0,9.088828087,9.088828087,0,0
956,312,86822912,105615360,53415936,245854208,26054656,29550415872,372174848,8974336,0,297925,709126590,148074,648942886,23,9,61959,51191,156572,2000498688,83787,19580084224,0,7,0,7085036,35.39835167,35.39835167,0,0
957,311,98570240,104357888,53415936,256344064,20754432,29563740160,372174848,8974336,0,297938,709179896,148084,648996479,12,9,51153,51428,156572,2000498688,83787,19580084224,0,0,0,0,29.61165047,29.61165047,0,0
958,311,89550848,105537536,53415936,248504320,21241856,29563551744,372174848,8974336,0,297949,709233035,148094,649050057,10,9,50625,51044,156572,2000498688,83787,19580084224,0,0,0,0,10.81378937,10.81378937,0,0
959,312,89792512,105414656,53415936,248623104,19820544,29567201280,372174848,8974336,0,297986,709315203,148104,649105091,35,9,78869,52824,156572,2000498688,83793,19585024000,0,5,0,4741459,37.49999905,37.49999905,0,0
960,312,92565504,105500672,53415936,251482112,23191552,29560487936,372174848,8974336,0,298000,709368854,148114,649158187,13,9,51057,50529,156572,2000498688,83819,19590189056,0,24,0,4915351,34.76190472,34.76190472,0,0
961,327,87683072,105398272,53415936,246497280,30699520,29552877568,372174848,8974336,0,298014,709422284,148124,649211281,13,9,51239,50917,156572,2000498688,83819,19590189056,0,0,0,0,29.32692242,29.32692242,0,0
962,326,99209216,104599552,53415936,257224704,22392832,29568266240,372174848,8974336,0,298032,709477594,148134,649264991,16,9,51867,50366,156572,2000498688,83822,19592658944,0,2,0,2316147,43.19784927,43.19784927,0,0
963,326,83976192,106545152,53415936,243937280,19685376,29570920448,372174848,8974336,0,298068,709563299,148144,649319609,34,9,81915,52202,156572,2000498688,83822,19592658944,0,0,0,0,14.28571367,14.28571367,0,0
964,325,88420352,105672704,53415936,247508992,19488768,29571600384,372174848,8974336,0,298094,709618001,148154,649372822,24,9,52506,51076,156572,2000498688,83831,19600068608,0,8,0,7112223,38.94230747,38.94230747,0,0
965,325,86941696,105398272,53415936,245755904,27693056,29558034432,372174848,8974336,0,298110,709671519,148164,649425916,15,9,51340,50933,156572,2000498688,83831,19600068608,0,0,0,0,26.80860806,26.80860806,0,0
966,325,87445504,105381888,53415936,246243328,24563712,29560692736,372174848,8974336,0,298131,709736347,148174,649479978,20,9,62104,51790,156572,2000498688,83831,19600068608,0,0,0,0,16.25,16.25,0,0
967,325,86880256,105537536,53415936,245833728,27557888,29557972992,372174848,8974336,0,298145,709789762,148184,649533057,13,9,50805,50485,156572,2000498688,83839,19607478272,0,7,0,7047640,31.55677605,31.55677605,0,0
968,326,95887360,104828928,53415936,254132224,27398144,29556613120,372174848,8974336,0,298157,709843962,148194,649586716,11,9,52025,51506,156572,2000498688,83843,19610005504,0,3,0,2425848,33.98351765,33.98351765,0,0
969,329,83947520,106532864,53415936,243896320,24948736,29564530688,372174848,8974336,0,298175,709897861,148204,649639810,16,9,50342,49590,156572,2000498688,83843,19610005504,0,0,0,0,17.75700951,17.75700951,0,0
970,329,85643264,105717760,53415936,244776960,24559616,29565911040,372174848,8974336,0,298187,709952213,148214,649693489,11,9,52070,51426,156572,2000498688,83851,19617415168,0,7,0,7098683,34.0659337,34.0659337,0,0
971,313,87977984,105529344,53415936,246923264,23908352,29557915648,372174848,8974336,0,298197,710005307,148224,649746583,9,9,50935,50935,156572,2000498688,83851,19617415168,0,0,0,0,20.19230747,20.19230747,0,0
972,313,86810624,105451520,53415936,245678080,32358400,29542105088,372174848,8974336,0,298213,710059566,148234,649799656,15,9,51969,50833,156572,2000498688,83851,19617415168,0,0,0,0,17.1840663,17.1840663,0,0
973,313,98631680,104394752,53415936,256442368,27791360,29548720128,372174848,8974336,0,298228,710114216,148244,649853298,14,9,52443,51476,156572,2000498688,83854,19619885056,0,2,0,2370163,37.98077011,37.98077011,0,0
974,313,89194496,105656320,53415936,248266752,28254208,29548052480,372174848,8974336,0,298239,710167410,148252,649906814,10,7,50953,51261,156572,2000498688,83854,19619885056,0,0,0,0,13.33333302,13.33333302,0,0
975,314,86908928,105730048,53415936,246054912,28160000,29551808512,372174848,8974336,0,298264,710231773,148262,649960355,23,9,61224,50930,156572,2000498688,83863,19627294720,0,8,0,7048344,43.80952454,43.80952454,0,0
976,310,90214400,105631744,53415936,249262080,26804224,29550272512,372174848,8974336,0,298280,710285506,148272,650013449,15,9,51278,50668,156572,2000498688,83863,19627294720,0,0,0,0,16.29578733,16.29578733,0,0
977,309,86822912,105443328,53415936,245682176,33464320,29538545664,372174848,8974336,0,298294,710338921,148282,650066528,13,9,50938,50618,156572,2000498688,83863,19627294720,0,0,0,0,20.55402946,20.55402946,0,0
978,310,86368256,105766912,53415936,245551104,32755712,29539078144,372174848,8974336,0,298305,710392164,148290,650119495,10,7,51120,50855,156572,2000498688,83863,19627294720,0,0,0,0,12.38095236,12.38095236,0,0
979,309,83927040,106409984,53415936,243752960,33427456,29538537472,372174848,8974336,0,298320,710445637,148300,650172572,14,9,51307,50927,156572,2000498688,83863,19627294720,0,0,0,0,6.25,6.25,0,0
980,309,83927040,106409984,53415936,243752960,33050624,29538537472,372174848,8974336,0,298334,710499047,148310,650225647,13,9,51258,50936,156572,2000498688,83863,19627294720,0,0,0,0,8.224421501,8.224421501,0,0
981,302,96038912,104431616,53415936,253886464,26017792,29548912640,372174848,8974336,0,298350,710553582,148320,650279291,15,9,52266,51412,156572,2000498688,83863,19627294720,0,0,0,0,38.73168564,38.73168564,0,0
982,301,83947520,106475520,53415936,243838976,26607616,29548068864,372174848,8974336,0,298367,710607360,148330,650332370,16,9,51483,50814,156572,2000498688,83903,19627851776,0,38,0,533288,8.150183439,8.150183439,0,0
983,300,88051712,105701376,53415936,247169024,26206208,29548437504,372174848,8974336,0,298383,710660866,148340,650385462,15,9,51165,50769,156572,2000498688,83903,19627851776,0,0,0,0,10.95238018,10.95238018,0,0
984,300,88801280,105455616,53415936,247672832,29446144,29541797888,372174848,8974336,0,298396,710714189,148350,650438541,12,9,50551,50320,156572,2000498688,83903,19627851776,0,0,0,0,22.69541788,22.69541788,0,0
985,300,95834112,104431616,53415936,253681664,27660288,29543854080,372174848,8974336,0,298413,710768781,148360,650492187,16,9,52380,51472,156572,2000498688,83903,19627851776,0,0,0,0,37.24327755,37.24327755,0,0
986,300,83935232,106475520,53415936,243826688,25870336,29546143744,372174848,8974336,0,298427,710822544,148370,650545867,13,9,51456,51376,156572,2000498688,83905,19630321664,0,1,0,2363916,19.928123,19.928123,0,0
987,300,87642112,105603072,53415936,246661120,27594752,29543460864,372174848,8974336,0,298441,710876006,148380,650598961,13,9,51328,50975,156572,2000498688,83911,19635261440,0,5,0,4742679,19.7862215,19.7862215,0,0
988,301,87035904,105455616,53415936,245907456,33513472,29534793728,372174848,8974336,0,298460,710930050,148390,650652055,18,9,51648,50740,156572,2000498688,83911,19635261440,0,0,0,0,19.99999952,19.99999952,0,0
989,301,85573632,105586688,53415936,244576256,33058816,29534904320,372174848,8974336,0,298483,711000599,148400,650706115,22,9,67702,51878,156572,2000498688,83917,19640201216,0,5,0,4740472,33.17307568,33.17307568,0,0
990,301,88825856,105541632,53415936,247783424,32362496,29537079296,372174848,8974336,0,298498,711054059,148410,650759712,14,9,51131,51262,156572,2000498688,83918,19640209408,0,0,0,7835,25.80585957,25.80585957,0,0
991,307,96477184,104902656,53415936,254795776,28966912,29543829504,372174848,8974336,0,298516,711110028,148420,650813932,17,9,53101,51442,156572,2000498688,83918,19640209408,0,0,0,0,33.20305538,33.20305538,0,0
992,305,89743360,105644032,53415936,248803328,29925376,29542244352,372174848,8974336,0,298540,711176593,148430,650868008,22,9,63421,51522,156572,2000498688,83943,19645374464,0,23,0,4921149,31.54304028,31.54304028,0,0
993,305,90177536,105373696,53415936,248967168,27750400,29548236800,372174848,8974336,0,298554,711230023,148440,650921102,13,9,50934,50613,156572,2000498688,83946,19647844352,0,2,0,2354518,36.99011803,36.99011803,0,0
994,305,86798336,105455616,53415936,245669888,33873920,29535141888,372174848,8974336,0,298570,711283598,148450,650974196,15,9,51197,50737,156572,2000498688,83946,19647844352,0,0,0,0,18.26923084,18.26923084,0,0
995,305,102965248,104456192,53415936,260837376,23060480,29551878144,372174848,8974336,0,298589,711338438,148460,651027842,18,9,52653,51507,156572,2000498688,83946,19647844352,0,0,0,0,33.80952263,33.80952263,0,0
996,309,83918848,107937792,53415936,245272576,26144768,29551640576,372174848,8974336,0,298607,711392416,148470,651080921,17,9,51572,50713,156572,2000498688,83946,19647844352,0,0,0,0,13.38369942,13.38369942,0,0
997,308,83918848,107937792,53415936,245272576,23158784,29553754112,372174848,8974336,0,298632,711458689,148480,651135063,23,9,63536,51906,156572,2000498688,83950,19650334720,0,3,0,2387527,30.12362576,30.12362576,0,0
998,306,90284032,106967040,53415936,250667008,22728704,29556473856,372174848,8974336,0,298645,711512059,148490,651188157,12,9,51177,50913,156572,2000498688,83956,19655274496,0,5,0,4736880,39.42307758,39.42307758,0,0
999,306,86790144,106913792,53415936,247119872,28688384,29544296448,372174848,8974336,0,298660,711565597,148500,651241251,14,9,51150,50726,156572,2000498688,83956,19655274496,0,0,0,0,18.1410265,18.1410265,0,0
1000,302,87449600,106815488,53415936,247681024,26398720,29545181184,372174848,8974336,0,298685,711633920,148510,651295440,23,9,65521,51967,156572,2000498688,83956,19655274496,0,0,0,0,24.76190472,24.76190472,0,0
1001,304,88289280,107053056,53424128,248766464,29908992,29541912576,372207616,8974336,0,298704,711689567,148520,651349083,18,9,53086,51174,156592,2000588800,83977,19660468224,19,20,85965,4954736,34.61538506,34.61538506,0,0
1002,306,86761472,107425792,53448704,247635968,30552064,29540147200,372207616,8974336,0,298720,711743140,148528,651402581,15,7,51241,51169,156592,2000588800,84006,19660689408,0,27,0,211558,17.70146465,17.70146465,0,0
1003,306,99672064,105967616,53448704,259088384,25763840,29550710784,372207616,8974336,0,298735,711797655,148538,651455741,14,9,52047,50754,156592,2000588800,84006,19660689408,0,0,0,0,45.31930351,45.31930351,0,0
1004,307,90574848,106319872,53497856,250392576,25899008,29551366144,372207616,8974336,0,298754,711853181,148548,651509487,18,9,53186,51481,156592,2000588800,84014,19668099072,0,7,0,7097514,33.17307663,33.17307663,0,0
1005,307,83922944,108011520,53497856,245432320,25231360,29553467392,372211712,8974336,0,298782,711917491,148558,651563803,26,9,61458,51907,156593,2000592896,84014,19668099072,0,0,3914,0,14.28571367,14.28571367,0,0
1006,307,87437312,106868736,53497856,247803904,28717056,29545705472,372211712,8974336,0,298797,711970941,148568,651616889,14,9,51139,50791,156593,2000592896,84014,19668099072,0,0,0,0,26.77197838,26.77197838,0,0
1007,307,95715328,105885696,53497856,255098880,25620480,29551407104,372211712,8974336,0,298811,712025078,148578,651670535,13,9,51819,51349,156593,2000592896,84014,19668099072,0,0,0,0,38.8278389,38.8278389,0,0
1008,307,83922944,107929600,53497856,245350400,25456640,29551235072,372211712,8974336,0,298825,712078429,148588,651723614,13,9,51203,50942,156593,2000592896,84014,19668099072,0,0,0,0,6.680402279,6.680402279,0,0
1009,307,85671936,107003904,53497856,246173696,23662592,29553598464,372211712,8974336,0,298838,712132414,148598,651777358,12,9,51830,51599,156593,2000592896,84020,19673038848,0,5,0,4742629,26.2160635,26.2160635,0,0
1010,315,87896064,106844160,53497856,248238080,24461312,29556903936,372211712,8974336,0,298849,712185600,148608,651830452,10,9,50598,50511,156593,2000592896,84044,19675742208,0,22,0,2571853,36.10033607,36.10033607,0,0
1011,314,87003136,106917888,53497856,247418880,28495872,29549219840,372211712,8974336,0,298861,712238846,148618,651883546,11,9,50962,50817,156593,2000592896,84065,19676143616,0,20,0,384193,13.37912083,13.37912083,0,0
1012,308,83910656,107872256,53497856,245280768,28688384,29546024960,372211712,8974336,0,298877,712292614,148628,651936638,15,9,51608,50959,156593,2000592896,84065,19676143616,0,0,0,0,5.769230843,5.769230843,0,0
1013,307,83910656,107872256,53497856,245280768,28815360,29545492480,372211712,8974336,0,298894,712346237,148638,651989713,16,9,51447,50921,156593,2000592896,84065,19676143616,0,0,0,0,5.769230843,5.769230843,0,0
1014,306,86020096,107282432,53497856,246800384,30695424,29540777984,372211712,8974336,0,298909,712399827,148648,652042788,14,9,51411,50917,156593,2000592896,84065,19676143616,0,0,0,0,10.09615374,10.09615374,0,0
1015,301,83910656,107864064,53497856,245272576,31006720,29538115584,372211712,8974336,0,298926,712453388,148658,652095865,16,9,51411,50947,156593,2000592896,84065,19676143616,0,0,0,0,7.669414282,7.669414282,0,0
1016,300,83910656,107864064,53497856,245272576,30408704,29537583104,372211712,8974336,0,298941,712507049,148668,652148942,14,9,51504,50943,156593,2000592896,84065,19676143616,0,0,0,0,6.730769157,6.730769157,0,0
1017,302,83910656,107864064,53497856,245272576,30531584,29538648064,372211712,8974336,0,298956,712560703,148678,652202017,14,9,51488,50932,156593,2000592896,84065,19676143616,0,0,0,0,5.769230604,5.769230604,0,0
1018,302,83910656,107864064,53497856,245272576,30679040,29538648064,372211712,8974336,0,298971,712614422,148688,652255092,14,9,51500,50883,156593,2000592896,84065,19676143616,0,0,0,0,5.288461536,5.288461536,0,0
1019,330,93609984,106455040,53497856,253562880,27643904,29555298304,372211712,8974336,0,298995,712677027,148698,652309061,22,9,58292,50251,156594,2000596992,84065,19676143616,0,0,3813,0,22.68518543,22.68518543,0,0
1020,327,99299328,106143744,53497856,258940928,23556096,29564891136,372211712,8974336,0,299015,712731279,148708,652362147,18,9,50033,48957,156594,2000596992,84067,19678613504,0,1,0,2277821,30.86136627,30.86136627,0,0
1021,327,83992576,107958272,53497856,245448704,19148800,29567492096,372211712,8974336,0,299035,712786190,148718,652415840,19,9,52661,51493,156594,2000596992,84073,19683553280,0,5,0,4737376,25.0392971,25.0392971,0,0
1022,326,84946944,107483136,53497856,245927936,23351296,29565390848,372211712,8974336,0,299049,712839588,148728,652468934,13,9,50949,50659,156594,2000596992,84076,19686023168,0,2,0,2356644,9.016690731,9.016690731,0,0
1023,326,84946944,107225088,53501952,245673984,24768512,29562081280,372211712,8974336,0,299061,712892800,148738,652522026,11,9,51020,50905,156594,2000596992,84076,19686023168,0,0,0,0,6.730768919,6.730768919,0,0
1024,328,87695360,106659840,53559296,247914496,29515776,29554135040,372228096,8974336,0,299079,712946538,148748,652575421,17,9,51544,51215,156600,2000683008,84076,19686023168,5,0,82505,0,25.87911987,25.87911987,0,0
1025,330,104972288,105865216,53567488,264404992,20766720,29568237568,372228096,8974336,0,299097,713003820,148756,652629165,17,7,55003,51606,156600,2000683008,84079,19688493056,0,2,0,2371638,45.19230843,45.19230843,0,0
1026,329,84267008,109060096,53567488,246894592,20353024,29568208896,372228096,8974336,0,299120,713071902,148766,652683254,22,9,65192,51793,156600,2000683008,84085,19693432832,0,5,0,4730104,33.05860901,33.05860901,0,0
1027,321,87490560,108204032,53567488,249262080,19468288,29568192512,372228096,8974336,0,299142,713126082,148776,652736348,21,9,51750,50712,156600,2000683008,84088,19695902720,0,2,0,2359115,21.98717976,21.98717976,0,0
1028,309,89214976,108003328,53567488,250785792,22413312,29550280704,372228096,8974336,0,299154,713179375,148786,652789442,11,9,51156,50965,156600,2000683008,84088,19695902720,0,0,0,0,25.30219746,25.30219746,0,0
1029,309,96075776,104505344,53567488,254148608,26062848,29552386048,372228096,8974336,0,299170,713236148,148796,652843151,15,9,54329,51397,156600,2000683008,84088,19695902720,0,0,0,0,29.80769157,29.80769157,0,0
1030,309,99246080,104693760,53567488,257507328,26062848,29552201728,372228096,8974336,0,299191,713297291,148806,652896560,20,9,58329,50951,156600,2000683008,84090,19698372608,0,1,0,2356243,25.61545372,25.61545372,0,0
1031,308,84258816,106524672,53567488,244350976,23093248,29554270208,372228096,8974336,0,299207,713351856,148816,652950253,15,9,52368,51531,156600,2000683008,84094,19703312384,0,3,0,4740941,29.80769253,29.80769253,0,0
